risk_rank,txn_id,invoice,invoice_date,customer_id,country,stock_code,description,quantity,price,amount,composite_risk,risk_band,rule_flag_names,if_pct,suggested_procedure
4162,TXN-00453375,532993,2010-11-15 14:26:00,14156,Eire,84879,ASSORTED COLOUR BIRD ORNAMENT,8.0,1.690000057220459,13.52,0.67922,HIGH,,0.95844,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4163,TXN-00876590,570214,2011-10-09 11:50:00,12748,United Kingdom,22610,PENS ASSORTED FUNNY FACE,72.0,0.1899999976158142,13.68,0.67921,HIGH,,0.95842,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4164,TXN-00856771,568712,2011-09-28 15:50:00,17841,United Kingdom,23050,RECYCLED ACAPULCO MAT GREEN,1.0,8.25,8.25,0.6792,HIGH,,0.9584,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4165,TXN-00954018,576085,2011-11-14 08:28:00,15365,United Kingdom,85049A,TRADITIONAL CHRISTMAS RIBBONS,12.0,1.25,15.0,0.679193,HIGH,ROUND_NUMBER,0.83839,Inspect for evidence of manual entry; agree to third-party documentation.
4166,TXN-00954025,576086,2011-11-14 08:29:00,15365,United Kingdom,23570,TRADITIONAL PICK UP STICKS GAME,12.0,1.25,15.0,0.679193,HIGH,ROUND_NUMBER,0.83839,Inspect for evidence of manual entry; agree to third-party documentation.
4167,TXN-00741405,558902,2011-07-04 16:08:00,13001,United Kingdom,22178,VICTORIAN GLASS HANGING T-LIGHT,96.0,1.059999942779541,101.76,0.67919,HIGH,,0.95838,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4168,TXN-00937004,574945,2011-11-08 08:18:00,15434,United Kingdom,23501,KEY RING BASEBALL BOOT UNION JACK,20.0,1.25,25.0,0.679178,HIGH,ROUND_NUMBER,0.83836,Inspect for evidence of manual entry; agree to third-party documentation.
4169,TXN-00975727,577725,2011-11-21 12:38:00,14607,United Kingdom,22325,MOBILE VINTAGE HEARTS,2.0,4.949999809265137,9.9,0.67916,HIGH,,0.95832,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4170,TXN-00407022,528949,2010-10-25 16:08:00,14911,Eire,22663,JUMBO BAG DOLLY GIRL DESIGN,10.0,1.9500000476837158,19.5,0.67915,HIGH,,0.9583,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4171,TXN-00265385,515480,2010-07-13 10:17:00,17340,United Kingdom,82484,WOOD BLACK BOARD ANT WHITE FINISH,12.0,5.550000190734863,66.6,0.679128,HIGH,SPLIT_AMOUNT,0.83826,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4172,TXN-00807751,564750,2011-08-30 09:36:00,17690,United Kingdom,22625,RED KITCHEN SCALES,2.0,8.5,17.0,0.679118,HIGH,ROUND_NUMBER,0.83824,Inspect for evidence of manual entry; agree to third-party documentation.
4173,TXN-00992001,578852,2011-11-27 11:12:00,17841,United Kingdom,22615,PACK OF 12 CIRCUS PARADE TISSUES,1.0,0.38999998569488525,0.39,0.67911,HIGH,,0.95822,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4174,TXN-00724342,557305,2011-06-19 14:42:00,13568,United Kingdom,23298,SPOTTY BUNTING,1.0,4.949999809265137,4.95,0.679108,HIGH,DUPLICATE_INVOICE,0.83822,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
4175,TXN-00483242,535391,2010-11-26 10:14:00,14156,Eire,22867,HAND WARMER BIRD DESIGN,12.0,2.0999999046325684,25.2,0.67908,HIGH,,0.95816,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4176,TXN-00361036,524966,2010-10-01 14:07:00,15764,United Kingdom,22740,POLKA DOT PEN,48.0,0.8500000238418579,40.8,0.679078,HIGH,SPLIT_AMOUNT,0.83816,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4177,TXN-00553070,541274,2011-01-17 11:24:00,15696,United Kingdom,22625,RED KITCHEN SCALES,2.0,8.5,17.0,0.679058,HIGH,ROUND_NUMBER,0.83812,Inspect for evidence of manual entry; agree to third-party documentation.
4178,TXN-00792572,563216,2011-08-14 13:14:00,17841,United Kingdom,22616,PACK OF 12 LONDON TISSUES,1.0,0.28999999165534973,0.29,0.67903,HIGH,,0.95806,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4179,TXN-00088942,497919,2010-02-14 15:27:00,16838,United Kingdom,75049L,LARGE CIRCULAR MIRROR MOBILE,12.0,1.25,15.0,0.679008,HIGH,ROUND_NUMBER,0.83802,Inspect for evidence of manual entry; agree to third-party documentation.
4180,TXN-00684743,553390,2011-05-16 16:41:00,17841,United Kingdom,21976,PACK OF 60 MUSHROOM CAKE CASES,3.0,0.550000011920929,1.65,0.67899,HIGH,,0.95798,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4181,TXN-00200877,509142,2010-05-20 12:43:00,16985,United Kingdom,48197,DOOR MAT BIRD ON THE WIRE,10.0,6.349999904632568,63.5,0.678978,HIGH,SPLIT_AMOUNT,0.83796,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4182,TXN-00044664,493436,2010-01-04 13:03:00,13694,United Kingdom,35004G,SET OF 3 GOLD FLYING DUCKS,12.0,1.9500000476837158,23.4,0.67896,HIGH,,0.95792,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4183,TXN-00085450,497494,2010-02-10 08:44:00,13092,United Kingdom,47566,PARTY BUNTING,10.0,4.650000095367432,46.5,0.678948,HIGH,SPLIT_AMOUNT,0.8379,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4184,TXN-00995070,578076,2011-11-28 11:45:00,15039,United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY,2.0,52.4900016784668,104.98,0.67893,HIGH,,0.95786,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4185,TXN-00325932,521768,2010-09-08 12:06:00,16839,United Kingdom,22379,RECYCLING BAG RETROSPOT,10.0,2.0999999046325684,21.0,0.678928,HIGH,ROUND_NUMBER,0.83786,Inspect for evidence of manual entry; agree to third-party documentation.
4186,TXN-00851557,568227,2011-09-26 10:57:00,17841,United Kingdom,22704,WRAP RED APPLES,25.0,0.41999998688697815,10.5,0.67892,HIGH,,0.95784,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4187,TXN-00406099,528882,2010-10-25 12:19:00,15039,United Kingdom,22670,FRENCH WC SIGN BLUE METAL,4.0,1.25,5.0,0.678918,HIGH,ROUND_NUMBER,0.83784,Inspect for evidence of manual entry; agree to third-party documentation.
4188,TXN-00398698,528150,2010-10-20 16:15:00,13824,United Kingdom,22179,SET 10 LIGHTS NIGHT OWL,4.0,6.75,27.0,0.678878,HIGH,ROUND_NUMBER,0.83776,Inspect for evidence of manual entry; agree to third-party documentation.
4189,TXN-00385949,527104,2010-10-14 17:09:00,14911,Eire,22866,HAND WARMER SCOTTY DOG DESIGN,12.0,2.0999999046325684,25.2,0.67887,HIGH,,0.95774,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4190,TXN-00400328,528366,2010-10-21 16:20:00,14911,Eire,22687,DOORMAT CHRISTMAS VILLAGE,4.0,7.949999809265137,31.8,0.67886,HIGH,,0.95772,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4191,TXN-00910281,572874,2011-10-26 13:28:00,13408,United Kingdom,20972,PINK CREAM FELT CRAFT TRINKET BOX,12.0,1.25,15.0,0.678858,HIGH,ROUND_NUMBER,0.83772,Inspect for evidence of manual entry; agree to third-party documentation.
4192,TXN-00984941,578321,2011-11-23 16:59:00,12557,Spain,84997B,CHILDRENS CUTLERY RETROSPOT RED,72.0,3.75,270.0,0.67884,HIGH,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99768,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4193,TXN-00823915,566074,2011-09-09 08:48:00,12535,France,23395,BELLE JARDINIERE CUSHION COVER,4.0,3.75,15.0,0.678818,HIGH,ROUND_NUMBER,0.83764,Inspect for evidence of manual entry; agree to third-party documentation.
4194,TXN-00103677,499478,2010-02-28 12:50:00,15664,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15.0,2.950000047683716,44.25,0.678808,HIGH,SPLIT_AMOUNT,0.83762,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4195,TXN-00761682,560504,2011-07-19 11:47:00,13081,United Kingdom,22383,LUNCH BAG SUKI DESIGN,20.0,1.649999976158142,33.0,0.678798,HIGH,ROUND_NUMBER,0.8376,Inspect for evidence of manual entry; agree to third-party documentation.
4196,TXN-00272689,516333,2010-07-19 16:18:00,17188,United Kingdom,21067,VINTAGE RED TEATIME MUG,12.0,1.25,15.0,0.678788,HIGH,ROUND_NUMBER,0.83758,Inspect for evidence of manual entry; agree to third-party documentation.
4197,TXN-00935220,574831,2011-11-07 11:26:00,15522,United Kingdom,23232,WRAP VINTAGE LEAF DESIGN,25.0,0.41999998688697815,10.5,0.678778,HIGH,DUPLICATE_INVOICE,0.83756,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
4198,TXN-00305896,519713,2010-08-19 15:36:00,14156,Eire,22197,SMALL POPCORN HOLDER,600.0,0.7200000286102295,432.0,0.67877,HIGH,"ROUND_NUMBER, LARGE_AMOUNT, HIGH_QUANTITY",0.99754,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
4199,TXN-00699837,554989,2011-05-29 13:50:00,15897,United Kingdom,22990,COTTON APRON PANTRY DESIGN,1.0,4.949999809265137,4.95,0.678768,HIGH,DUPLICATE_INVOICE,0.83754,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
4200,TXN-00646057,549732,2011-04-11 16:47:00,15615,United Kingdom,84946,ANTIQUE SILVER T-LIGHT GLASS,12.0,1.25,15.0,0.678758,HIGH,ROUND_NUMBER,0.83752,Inspect for evidence of manual entry; agree to third-party documentation.
4201,TXN-00304318,519604,2010-08-18 16:05:00,15144,United Kingdom,20685,DOORMAT RED SPOT,10.0,6.349999904632568,63.5,0.678718,HIGH,SPLIT_AMOUNT,0.83744,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4202,TXN-00171203,505877,2010-04-26 13:33:00,12921,United Kingdom,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20.0,1.9500000476837158,39.0,0.678708,HIGH,ROUND_NUMBER,0.83742,Inspect for evidence of manual entry; agree to third-party documentation.
4203,TXN-00212501,520513,2010-05-30 10:30:00,12802,Netherlands,22045,SPACEBOY GIFT WRAP,2.0,5000.0,10000.0,0.6787,HIGH,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9974,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
4204,TXN-00255121,514463,2010-07-02 12:45:00,17428,United Kingdom,84406B,CREAM CUPID HEARTS COAT HANGER,8.0,3.25,26.0,0.678698,HIGH,ROUND_NUMBER,0.8374,Inspect for evidence of manual entry; agree to third-party documentation.
4205,TXN-01011960,580500,2011-12-04 12:52:00,17131,United Kingdom,22189,CREAM HEART CARD HOLDER,12.0,3.950000047683716,47.4,0.678688,HIGH,SPLIT_AMOUNT,0.83738,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4206,TXN-00485210,535531,2010-11-26 15:16:00,17841,United Kingdom,20996,JAZZ HEARTS ADDRESS BOOK,3.0,0.41999998688697815,1.26,0.67868,HIGH,,0.95736,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4207,TXN-00385912,527104,2010-10-14 17:09:00,14911,Eire,22075,6 RIBBONS ELEGANT CHRISTMAS,12.0,1.649999976158142,19.8,0.678665,HIGH,,0.95733,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4208,TXN-00045006,493536,2010-01-04 15:29:00,17841,United Kingdom,48173C,DOOR MAT BLACK FLOCK,1.0,6.75,6.75,0.67865,HIGH,,0.9573,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4209,TXN-00386116,527115,2010-10-14 17:51:00,14911,Eire,22766,PHOTO FRAME CORNICE,8.0,2.950000047683716,23.6,0.67864,HIGH,,0.95728,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4210,TXN-00890912,571309,2011-10-17 10:17:00,13685,United Kingdom,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1.0,0.38999998569488525,0.39,0.678585,HIGH,,0.95717,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4211,TXN-00890914,571309,2011-10-17 10:17:00,13685,United Kingdom,22403,MAGNETS PACK OF 4 VINTAGE LABELS,1.0,0.38999998569488525,0.39,0.678585,HIGH,,0.95717,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4212,TXN-00401091,528417,2010-10-22 09:36:00,14156,Eire,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6.0,2.950000047683716,17.7,0.678565,HIGH,,0.95713,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4213,TXN-00593911,544824,2011-02-24 09:32:00,17139,United Kingdom,20685,DOORMAT RED RETROSPOT,10.0,6.75,67.5,0.678558,HIGH,SPLIT_AMOUNT,0.83712,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4214,TXN-00887853,571183,2011-10-14 11:08:00,14796,United Kingdom,15056BL,EDWARDIAN PARASOL BLACK,7.0,5.949999809265137,41.65,0.678548,HIGH,SPLIT_AMOUNT,0.8371,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4215,TXN-00461215,533577,2010-11-18 11:08:00,17377,United Kingdom,21622,VINTAGE UNION JACK CUSHION COVER,15.0,4.949999809265137,74.25,0.678518,HIGH,SPLIT_AMOUNT,0.83704,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4216,TXN-00791537,563175,2011-08-12 14:02:00,14855,United Kingdom,23054,RECYCLED ACAPULCO MAT LAVENDER,6.0,8.25,49.5,0.678508,HIGH,SPLIT_AMOUNT,0.83702,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4217,TXN-00768499,561077,2011-07-24 15:53:00,17649,United Kingdom,20972,PINK CREAM FELT CRAFT TRINKET BOX,12.0,1.25,15.0,0.678493,HIGH,ROUND_NUMBER,0.83699,Inspect for evidence of manual entry; agree to third-party documentation.
4218,TXN-00768532,561077,2011-07-24 15:53:00,17649,United Kingdom,22993,SET OF 4 PANTRY JELLY MOULDS,12.0,1.25,15.0,0.678493,HIGH,ROUND_NUMBER,0.83699,Inspect for evidence of manual entry; agree to third-party documentation.
4219,TXN-00025201,491634,2009-12-11 15:40:00,17841,United Kingdom,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1.0,0.550000011920929,0.55,0.67849,HIGH,,0.95698,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4220,TXN-00918674,573464,2011-10-31 10:56:00,15667,United Kingdom,35970,ZINC FOLKART SLEIGH BELLS,24.0,1.690000057220459,40.56,0.678478,HIGH,SPLIT_AMOUNT,0.83696,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4221,TXN-00485206,535531,2010-11-26 15:16:00,17841,United Kingdom,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1.0,0.6499999761581421,0.65,0.67847,HIGH,,0.95694,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4222,TXN-00862590,569219,2011-10-02 13:01:00,13558,United Kingdom,22996,TRAVEL CARD WALLET VINTAGE TICKET,1.0,0.41999998688697815,0.42,0.678468,HIGH,DUPLICATE_INVOICE,0.83694,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
4223,TXN-00485253,535531,2010-11-26 15:16:00,17841,United Kingdom,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10.0,0.8500000238418579,8.5,0.67846,HIGH,,0.95692,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4224,TXN-00838525,567293,2011-09-19 12:01:00,12640,France,22191,IVORY DINER WALL CLOCK,2.0,8.5,17.0,0.678448,HIGH,ROUND_NUMBER,0.8369,Inspect for evidence of manual entry; agree to third-party documentation.
4225,TXN-00630036,548011,2011-03-29 11:14:00,14646,Netherlands,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,180.0,2.0999999046325684,378.0,0.67844,HIGH,"ROUND_NUMBER, LARGE_AMOUNT, SPLIT_AMOUNT",0.99688,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
4226,TXN-00880584,570488,2011-10-10 17:12:00,14096,United Kingdom,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1.0,19.959999084472656,19.96,0.67842,HIGH,,0.95684,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4227,TXN-00623823,547500,2011-03-23 12:39:00,13408,United Kingdom,21915,RED  HARMONICA IN BOX,12.0,1.25,15.0,0.678408,HIGH,ROUND_NUMBER,0.83682,Inspect for evidence of manual entry; agree to third-party documentation.
4228,TXN-00717598,556671,2011-06-13 16:33:00,17841,United Kingdom,20997,ROSE DU SUD CUSHION COVER,1.0,4.949999809265137,4.95,0.67839,HIGH,,0.95678,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4229,TXN-00206694,509743,2010-05-25 13:21:00,17841,United Kingdom,21055,TOOL BOX SOFT TOY,1.0,8.949999809265137,8.95,0.67838,HIGH,,0.95676,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
4230,TXN-00594627,544910,2011-02-24 14:32:00,16072,United Kingdom,15034,PAPER POCKET TRAVELING FAN,48.0,0.14000000059604645,6.72,0.678378,HIGH,HIGH_QUANTITY,0.83676,Agree quantity to despatch note and inventory records.
4231,TXN-00356131,524437,2010-09-29 10:57:00,17511,United Kingdom,22819,"BIRTHDAY CARD, RETRO SPOT",72.0,0.36000001430511475,25.92,0.67837,HIGH,,0.95674,Extend testing across the segment; the item is flagged by population-level analytics rather than item-level attributes.
